split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description,stress_level
support_gap_sweep,7,7,cem_trajectory_optimizer,1,0,0,0.00118,0.22468,0.10348,0.02639,2.44693,0.45640,0.61233,0.00323,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,7,graph_search_planner,1,0,0,0.00159,0.23887,0.10334,0.00687,2.43359,0.44174,0.61260,0.00324,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,7,support_aware_energy_bridge_v5,1,0,0,0.00000,0.22865,0.10177,0.00731,2.42455,0.43981,0.60803,0.00308,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,0,0,energy_rerank_unguided,0,1,0,0.00052,-0.26938,0.10439,0.01079,2.42040,6.61263,0.00425,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,0,energy_guided_diffusion,0,1,1,0.00387,-0.07267,0.23560,0.19216,2.77425,1.65623,0.05441,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,0,strong_guided_diffusion,0,0,1,0.00276,0.01689,0.20500,0.12820,2.79760,0.86397,0.07237,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,0,support_projected_guidance,0,0,1,0.00221,0.01686,0.20500,0.12823,2.80208,0.87650,0.07248,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,0,mode_diverse_diffusion,1,0,0,0.00148,0.25852,0.10311,0.01447,2.41724,0.44178,0.61199,0.00322,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,0,diffusion_cem_hybrid,1,0,0,0.00000,0.24546,0.10022,0.00629,2.39952,0.43493,0.60484,0.00297,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,0,chomp_like_optimizer,1,0,0,0.00000,0.23570,0.09780,0.00665,2.39048,0.43320,0.60092,0.00283,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,0,cem_trajectory_optimizer,1,0,0,0.00491,0.26055,0.10774,0.01987,2.43319,0.44885,0.61696,0.00339,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,0,graph_search_planner,1,0,0,0.00005,0.25765,0.10314,0.00775,2.41657,0.43852,0.61201,0.00322,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,0,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24711,0.10119,0.00749,2.40231,0.43568,0.60611,0.00301,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,1,energy_rerank_unguided,0,1,0,0.00079,-0.27997,0.10288,0.01231,2.42372,7.13040,0.00483,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,1,energy_guided_diffusion,0,1,1,0.00419,-0.06687,0.25662,0.19763,2.72237,1.61982,0.05668,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,1,strong_guided_diffusion,0,0,1,0.00272,0.01686,0.20500,0.14131,2.82931,0.90118,0.07582,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,1,support_projected_guidance,0,0,1,0.00176,0.01679,0.20500,0.14494,2.83197,0.91655,0.07561,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,1,mode_diverse_diffusion,1,0,0,0.00118,0.26765,0.10285,0.01334,2.41173,0.44006,0.60911,0.00312,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,1,diffusion_cem_hybrid,1,0,0,0.00000,0.26040,0.09910,0.00626,2.39645,0.43431,0.60411,0.00294,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,1,chomp_like_optimizer,1,0,0,0.00000,0.25572,0.09725,0.00598,2.38548,0.43214,0.59954,0.00278,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,1,cem_trajectory_optimizer,1,0,0,0.00740,0.26247,0.10139,0.02726,2.40928,0.45150,0.61006,0.00315,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,1,graph_search_planner,1,0,0,0.00017,0.26955,0.10265,0.00827,2.41173,0.43747,0.61070,0.00317,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,1,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25923,0.10121,0.00634,2.39997,0.43510,0.60599,0.00301,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,2,energy_rerank_unguided,0,1,0,0.00081,-0.25776,0.10105,0.01130,2.41494,5.95165,0.00401,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,2,energy_guided_diffusion,0,1,1,0.00374,-0.05408,0.23449,0.17457,2.64978,1.29709,0.05196,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,2,strong_guided_diffusion,0,0,1,0.00270,0.01679,0.20500,0.13334,2.77010,0.85565,0.06680,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,2,support_projected_guidance,0,0,1,0.00216,0.01677,0.20500,0.13336,2.77547,0.86568,0.06681,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,2,mode_diverse_diffusion,1,0,0,0.00258,0.27318,0.10167,0.01548,2.42928,0.44557,0.61424,0.00330,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,2,diffusion_cem_hybrid,1,0,0,0.00000,0.27012,0.09859,0.00570,2.40405,0.43573,0.60644,0.00303,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,2,chomp_like_optimizer,1,0,0,0.00000,0.26389,0.09642,0.00654,2.39255,0.43346,0.60102,0.00284,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,2,cem_trajectory_optimizer,1,0,0,0.00120,0.25916,0.10196,0.02417,2.42338,0.45165,0.61018,0.00316,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,2,graph_search_planner,1,0,0,0.00094,0.27770,0.10280,0.00734,2.41851,0.43885,0.61207,0.00322,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,2,support_aware_energy_bridge_v5,1,0,0,0.00000,0.27418,0.09968,0.00643,2.41098,0.43711,0.60976,0.00314,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,3,energy_rerank_unguided,0,1,0,0.00033,-0.32595,0.10985,0.01195,2.46534,8.79167,0.00523,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,3,energy_guided_diffusion,0,1,1,0.00370,-0.09662,0.37111,0.29249,2.88621,3.47900,0.06292,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,3,strong_guided_diffusion,0,0,1,0.00240,0.00470,0.20500,0.13476,3.00301,0.99456,0.10475,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,3,support_projected_guidance,0,0,1,0.00156,0.00499,0.20500,0.14317,3.00381,1.01292,0.10611,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,3,mode_diverse_diffusion,1,0,0,0.00197,0.28828,0.10237,0.01773,2.38984,0.43738,0.61632,0.00337,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,3,diffusion_cem_hybrid,1,0,0,0.00000,0.28220,0.09891,0.00598,2.37507,0.43019,0.61009,0.00315,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,3,chomp_like_optimizer,1,0,0,0.00000,0.27425,0.09739,0.00531,2.36375,0.42802,0.60535,0.00299,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,3,cem_trajectory_optimizer,1,0,0,0.00802,0.27909,0.10175,0.02862,2.40645,0.45195,0.61647,0.00338,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,3,graph_search_planner,1,0,0,0.00046,0.28555,0.10206,0.00772,2.38409,0.43236,0.61446,0.00331,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,3,support_aware_energy_bridge_v5,1,0,0,0.00000,0.28219,0.10051,0.00665,2.37624,0.43061,0.61157,0.00320,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,4,energy_rerank_unguided,0,1,0,0.00009,-0.24298,0.10531,0.01273,2.40374,6.14072,0.00522,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,4,energy_guided_diffusion,0,1,1,0.00359,-0.04715,0.22743,0.16535,2.70281,1.36075,0.05178,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,4,strong_guided_diffusion,0,0,1,0.00312,0.01792,0.20500,0.12491,2.72664,0.77674,0.06461,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,4,support_projected_guidance,1,0,0,0.00222,0.01800,0.18618,0.09294,2.73190,0.68889,0.06960,0.04329,lower,upper,1.0000,0,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,4,mode_diverse_diffusion,1,0,0,0.00646,0.24180,0.10550,0.01639,2.44974,0.45002,0.61412,0.00329,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,4,diffusion_cem_hybrid,1,0,0,0.00000,0.23137,0.10510,0.00604,2.43321,0.44120,0.60758,0.00307,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,4,chomp_like_optimizer,1,0,0,0.00000,0.22537,0.10373,0.00597,2.42473,0.43953,0.60374,0.00293,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,4,cem_trajectory_optimizer,1,0,0,0.00647,0.23011,0.10840,0.02381,2.45753,0.45750,0.61329,0.00327,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,4,graph_search_planner,1,0,0,0.00039,0.23907,0.10844,0.00814,2.45008,0.44472,0.61443,0.00331,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,4,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24169,0.10685,0.00698,2.44704,0.44387,0.61354,0.00327,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,5,energy_rerank_unguided,0,1,0,0.00063,-0.23656,0.10358,0.01368,2.41910,5.17197,0.00448,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,5,energy_guided_diffusion,0,1,1,0.00552,-0.05634,0.22380,0.16492,2.67892,1.26079,0.04711,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,5,strong_guided_diffusion,0,0,1,0.00342,0.01686,0.20500,0.13928,2.73490,0.85352,0.06195,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,5,support_projected_guidance,0,0,1,0.00195,0.01799,0.20500,0.13188,2.73939,0.79547,0.06333,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,5,mode_diverse_diffusion,1,0,0,0.00488,0.22892,0.10282,0.01578,2.41812,0.44619,0.61159,0.00321,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,5,diffusion_cem_hybrid,1,0,0,0.00000,0.23035,0.10092,0.00579,2.40711,0.43629,0.60521,0.00298,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,5,chomp_like_optimizer,1,0,0,0.00000,0.22255,0.09973,0.00580,2.39806,0.43453,0.60120,0.00284,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,5,cem_trajectory_optimizer,1,0,0,0.00664,0.23814,0.10278,0.02471,2.42552,0.45706,0.61034,0.00316,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,5,graph_search_planner,1,0,0,0.00062,0.23625,0.10412,0.00720,2.42192,0.43947,0.61139,0.00320,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23205,0.10318,0.00649,2.41314,0.43759,0.60793,0.00308,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,6,energy_rerank_unguided,0,1,0,0.00033,-0.29096,0.10616,0.01069,2.46182,6.80719,0.00502,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,6,energy_guided_diffusion,0,1,1,0.00481,-0.09901,0.34736,0.25442,2.65872,2.57465,0.05324,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,6,strong_guided_diffusion,0,0,1,0.00264,0.01043,0.20500,0.16602,2.92648,1.02574,0.08625,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,6,support_projected_guidance,0,0,1,0.00190,0.01153,0.20500,0.17709,2.93135,1.07489,0.08793,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,6,mode_diverse_diffusion,1,0,0,0.00177,0.28623,0.09859,0.01893,2.38664,0.43767,0.61458,0.00331,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,6,diffusion_cem_hybrid,1,0,0,0.00000,0.27713,0.09805,0.00578,2.36784,0.42889,0.60767,0.00307,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,6,chomp_like_optimizer,1,0,0,0.00000,0.27770,0.09640,0.00598,2.36333,0.42795,0.60564,0.00300,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,6,cem_trajectory_optimizer,1,0,0,0.01299,0.29388,0.10155,0.02840,2.39321,0.44981,0.61637,0.00337,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,6,graph_search_planner,1,0,0,0.00069,0.28756,0.10090,0.00689,2.38151,0.43191,0.61387,0.00329,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.28477,0.10040,0.00624,2.37328,0.43006,0.61013,0.00315,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,7,energy_rerank_unguided,0,1,0,0.00029,-0.32394,0.10499,0.01156,2.44675,9.04365,0.00474,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,7,energy_guided_diffusion,0,1,1,0.00372,-0.09274,0.31574,0.28652,2.81569,2.66955,0.06366,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,7,strong_guided_diffusion,0,0,1,0.00246,0.00440,0.20500,0.14489,2.95245,0.99815,0.09754,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,7,support_projected_guidance,0,0,1,0.00191,0.01070,0.20500,0.12088,2.94653,0.93094,0.10642,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,7,mode_diverse_diffusion,1,0,0,0.00314,0.27442,0.10271,0.01451,2.39356,0.43778,0.61015,0.00316,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,7,diffusion_cem_hybrid,1,0,0,0.00000,0.27621,0.09653,0.00604,2.37426,0.43019,0.60549,0.00299,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,7,chomp_like_optimizer,1,0,0,0.00000,0.27412,0.09546,0.00544,2.36750,0.42879,0.60236,0.00288,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,7,cem_trajectory_optimizer,1,0,0,0.00659,0.26497,0.10257,0.02144,2.39269,0.44376,0.60938,0.00313,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,7,graph_search_planner,1,0,0,0.00036,0.29234,0.09958,0.00743,2.39230,0.43380,0.61225,0.00323,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,0,7,support_aware_energy_bridge_v5,1,0,0,0.00000,0.28381,0.09829,0.00640,2.38424,0.43210,0.60939,0.00313,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,0,energy_rerank_unguided,0,1,0,0.00049,-0.19791,0.10056,0.00986,2.37855,4.09671,0.00527,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,0,energy_guided_diffusion,0,1,1,0.00271,-0.03544,0.16653,0.10542,2.64073,1.07923,0.04127,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,0,strong_guided_diffusion,0,0,1,0.00306,0.01800,0.18360,0.10856,2.61655,0.66682,0.05070,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,0,support_projected_guidance,0,0,1,0.00285,0.01800,0.19835,0.11551,2.61760,0.68739,0.05034,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,0,mode_diverse_diffusion,1,0,0,0.00553,0.17897,0.11063,0.01530,2.46136,0.45162,0.61063,0.00317,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,0,diffusion_cem_hybrid,1,0,0,0.00000,0.18755,0.10338,0.00673,2.45352,0.44504,0.60993,0.00315,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,0,chomp_like_optimizer,1,0,0,0.00000,0.17978,0.10206,0.00603,2.43924,0.44228,0.60408,0.00294,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,0,cem_trajectory_optimizer,1,0,0,0.00696,0.18642,0.10535,0.02196,2.47378,0.45762,0.61514,0.00333,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,0,graph_search_planner,1,0,0,0.00200,0.20009,0.10877,0.00794,2.46923,0.44849,0.61577,0.00335,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,0,support_aware_energy_bridge_v5,1,0,0,0.00000,0.19159,0.10592,0.00695,2.45534,0.44552,0.61086,0.00318,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,1,energy_rerank_unguided,0,1,0,0.00020,-0.23292,0.10275,0.01125,2.40741,4.98651,0.00498,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,1,energy_guided_diffusion,0,1,1,0.00277,-0.05959,0.24031,0.23975,2.76178,1.61798,0.04783,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,1,strong_guided_diffusion,0,0,1,0.00298,0.01784,0.20500,0.13810,2.71035,0.81764,0.06032,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,1,support_projected_guidance,0,0,1,0.00189,0.01782,0.20500,0.13811,2.71175,0.84320,0.05999,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,1,mode_diverse_diffusion,1,0,0,0.00365,0.24872,0.10947,0.01217,2.43758,0.44466,0.61374,0.00328,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,1,diffusion_cem_hybrid,1,0,0,0.00000,0.22707,0.10108,0.00705,2.41454,0.43778,0.60626,0.00302,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,1,chomp_like_optimizer,1,0,0,0.00000,0.22460,0.10054,0.00586,2.40534,0.43592,0.60236,0.00288,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,1,cem_trajectory_optimizer,1,0,0,0.00379,0.24037,0.10601,0.02342,2.44044,0.45224,0.61453,0.00331,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,1,graph_search_planner,1,0,0,0.00051,0.24263,0.10422,0.00805,2.43035,0.44109,0.61288,0.00325,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,1,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23879,0.10257,0.00666,2.42773,0.44024,0.61116,0.00319,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.20
support_gap_sweep,1,2,energy_rerank_unguided,0,1,0,0.00072,-0.27429,0.10612,0.01361,2.42887,6.32588,0.00453,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.20
